1166	Product	a	its not a long lasting deo its only feal one hr freshness.
1167	Price	a	The deal is very good for me for value for money. I will surely want to buy again and again.
1168	Product	a	Bad smell...otherwise ok
1169	Price	a	good product at good price
1170	Product	a	Good
1171	Price	a	got it a good discount over stated mrp.
1172	Packaging	a	Value for money... Lid was broken... But i didn't return...
1173	Price	a	Produvt is good but amazon is waste .dont waste your money here
1174	Product	a	Good
1175	Price	a	Value for money, good product
1176	Price	a	Cooling and refreshing experience with this face wash. Smell may be disturb you. But over all its worthy purchases. Cheaper than offline.
1177	Product	a	nic produse
1178	Delivery	a	good product and fast delivery
1179	Product	a	Perfect solution for body odour
1180	Packaging	a	good packing
1181	Delivery	a	tnx your service gud
1182	Packaging	a	Only 1 pack is coming instead of 2. Not worth it.
1183	Packaging	a	It's a great solution for greying hairs. It comes with a spray which easy to apply. The pack says to apply 90 days daily and then see the result. Let's see the results in a few weeks.
1184	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
1185	Packaging	a	Very nice product with nice fragrance from Set Wet. Also, great packaging and a good item to gift someone.
1186	Packaging	a	Packet had a small hole in it and when opened it had bugs in it. Really not appreciated.
1187	Price	a	very Good Product. Awesome deal from flipkart
1188	Price	a	100% original received at half price
1189	Price	a	Amazing smell pf citrous kemin fresh
1190	Price	a	great product great deal with flip cart I got it for just 158 and mrp is 250 so much saving thanks flipcart just go for it
1191	Packaging	a	The product is torn out and it is in not return policy
1192	Product	a	Good
1193	Price	a	Good packing and saved the honey thanx flipcort
1194	Price	a	great deal worth it
1195	Delivery	a	good product fast Delivery
1196	Product	a	nic
1197	Packaging	a	Product was damaged/broken when I recieved it
1198	Price	a	Good product at Rs 223
1199	Price	a	Really a nice product. good sceant. Value for money.
1200	Product	a	Good Stuff
1201	Packaging	a	Mfg date Jan 19. Best before use 18 months. This product is old stock.
1202	Product	a	Nice
1203	Delivery	a	chudu sarvic
1204	Price	a	Value for money
1205	Price	a	value for money
1206	Price	a	Quality at good Price.....
1207	Price	a	Good at this price
1208	Delivery	a	good product fast Delivery
1209	Delivery	a	Oil was nice taste is great in food superb Delivered safely no issues in box, delivery partners, Place your order if you like it don't takes bla bla delivery issues , it will be delivered to you safely
1210	Packaging	a	Damaged
1211	Packaging	a	Good & useful product but an air tight packaging should be made so that one can reseal it.
1212	Price	a	Good product must purchase worth than price they have reach my utility capacity
1213	Delivery	a	Product Note Deliverd Show Wrong Deliverd
1214	Delivery	a	delivery 1 day later of given time but packing is good
1215	Packaging	a	1 PACKET OF OIL LEAKED OFF MAKING THE PACKAGE AN OILY MESS AND A LOSS FOR ME.
1216	Product	a	thanks to flipkart
1217	Price	a	I bought with 399 and good price, quality is good. I recommend to biy this product.
1218	Price	a	Value for money.
1219	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
1220	Delivery	a	amazing product in this range & delivery boy was very cooperative.
1221	Product	a	Nice
1222	Product	a	Smell does not last long
1223	Packaging	a	Not get in proper package
1224	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1225	Price	a	nice fragrance better one of setwet
1226	Price	a	Good product with reference to the cost.Light hair oil.
1227	Packaging	a	I dont think that it contains 100gm ....
1228	Delivery	a	Product is good selar chitar h
1229	Product	a	Ok
1230	Delivery	a	delivery 1 day later of given time but packing is good
1231	Product	a	This product is good for health
1232	Delivery	a	Had ordered 3-piece packs of; Parachute advanced anti-hairfall, anti-dandruff and classic. I have received two 3-piece packs of classic and one 3-piece pack of anti-dandruff. I haven't received 3-piece pack of anti-hairfall.
1233	Delivery	a	This product has offer. We can save rs.100, but delivery charges so high. So we can buy in shop
1234	Packaging	a	Damaged
1235	Packaging	a	leake
1236	Packaging	a	Pack
1237	Price	a	Cheap and best.
1238	Packaging	a	Nice and flavourful. Nicely packed too
1239	Packaging	a	I tried this Herbal Neem face wash. I have oily skin. So, it proved very good to me. Gives a fresh feeling to your skin everyone u use it. I use to wash my face thrice in a day at least and that's why able to control lots of skin issues. The only thing I disliked about it is it's packaging. As I started to open my new bottle after wrapping off the plastic skin and moved the cap in order to unplug it, the cap broke off. It was not much pressure. I tried to plug it on, but didn't succeed. The whole bottle became worthless. I lost my excitement.
1240	Packaging	a	A very nice product it moisturizes my body and its smell is very nice the packaging is very good
1241	Packaging	a	Product is damaged, iam not satisfied with this.
1242	Delivery	a	Fastdilvory
1243	Product	a	nice
1244	Price	a	Porfect...
1245	Price	a	I am so happy it very nice, and the same product as it is shown in the picture
1246	Product	a	Don't like
1247	Product	a	Good product..original one..
1248	Packaging	a	I package seal was broken
1249	Packaging	a	Only 1 pack is coming instead of 2. Not worth it.
1250	Price	a	Cheap and best
1251	Product	a	Good product lighten my under arms
1252	Price	a	Smell is gud n guf for styling hair in the u want... Afterall low price... Go for it guys
1253	Price	a	Got items in lowest price and quality products
1254	Price	a	Best deal
1255	Product	a	Nice one
1256	Packaging	a	received damaged product and is not allowed to replace/return
1257	Delivery	a	good and best delivery
1258	Packaging	a	1 package damaged receive.....
1259	Delivery	a	Delayed delivery. But, delivery man charged extra. Won't recommend.
1260	Delivery	a	product is good but 3 star is given only for too long delivery time. it should have been delivered with in 2-3 days.
1261	Price	a	affordable
1262	Delivery	a	good product.. excellent delivery
1263	Delivery	a	nice product it's smell is good ... thanks to Flipkart timely deliver.....
1264	Price	a	Very useful. Great deal
1265	Delivery	a	Value for money product with fast and on time delivery!
1266	Delivery	a	The product was open and oil was leaking scent was not same . Delivered product was appearing fake copy of Livon. Can't change so lost money on this order.
1267	Price	a	Thank u for d offer
1268	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
1269	Delivery	a	tnx your service gud
1270	Price	a	very nice soften my ruff and fizzy hair.
1271	Packaging	a	Leaked product
1272	Product	a	Fantastic
1273	Packaging	a	Price was good. Packing was old.
1274	Price	a	My favorite one
1275	Packaging	a	Very disappointed the bottle was half filled
1276	Packaging	a	damage product send
1277	Price	a	very good product
1278	Delivery	a	fast delivery and good product
1279	Product	a	Full stars very awesome product.
1280	Packaging	a	one body spray full & one body spray half
1281	Delivery	a	Fastdilvory
1282	Price	a	Great product at this price point but it doesn't last for more than 2hr. Swag Avttaar is useless rest two are good..
1283	Product	a	nice one
1284	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
1285	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1286	Packaging	a	The bottle head is not in its normal shape. The oil leaks from the bottom part of the nozzle. The cap was sticky when I opened it . There was no Instruction leaflet or a tiny page with details which usually is in commodities like these . I wonder if its real Livon that I have started using.
1287	Packaging	a	All 3 deos were not in packing.. One deo cover is broken n even there is no nozzle as shown in the pic.. I wanted to return the product but unfortunately I lost the packing box... Moreover I doubt the quantity mentioned means it might be used one... Bad experience
1288	Product	a	waste
1289	Price	a	Very Nice Item #...Highly Recommended...Value for Money...A+++++
1290	Packaging	a	packing was not good
1291	Packaging	a	Oil was okay, but the bottle was already oppened. Why????
1292	Product	a	nice....
1293	Product	a	Good product
1294	Delivery	a	It's good
1295	Packaging	a	Totally fake product. I received open nozzles and duplicate oil filled in bottle.I requested to Amazon to stop selling this product in favour of your customer.
1296	Product	a	nice one
1297	Packaging	a	product is good.....but not having a exact quantity in perfume
1298	Price	a	quality product
1299	Product	a	super
1300	Product	a	Bad product. Waste oil, this oil does not move the stretch marks
1301	Product	a	best
1302	Product	a	it gives smooth and silky hair.
1303	Delivery	a	Oil was nice taste is great in food superb Delivered safely no issues in box, delivery partners, Place your order if you like it don't takes bla bla delivery issues , it will be delivered to you safely
1304	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1305	Product	a	nice
1306	Price	a	5star for price.
1307	Packaging	a	Saffola gold. Bought 4 for 465
1308	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1309	Price	a	satisfied for this price
1310	Product	a	not long lasting smell stay only for sometime not for one hour also.
1311	Price	a	Frnds don but online saffola gold offline mrket 133rs liter sooo buy ofline he cheat our customer rate high and discount show
1312	Packaging	a	No cap on bottle, seal is broken, and no 3d hologram on bottom.
1313	Delivery	a	This product has offer. We can save rs.100, but delivery charges so high. So we can buy in shop
1314	Packaging	a	Good product but damage recive
1315	Product	a	nice fragrance and refreshing gel
1316	Packaging	a	body lotion is good but expire date is 09/2020 and product is old one
1317	Delivery	a	Bad
1318	Price	a	Decent but too many a piece.
1319	Product	a	nice product
1320	Delivery	a	Bad
1321	Product	a	good
1322	Delivery	a	Bought 1st time. worth my of money.
1323	Product	a	Awesome
1324	Price	a	Price
1325	Product	a	nice
1326	Price	a	Value for money...
1327	Delivery	a	Value for money product with fast and on time delivery!
1328	Product	a	Nice product
1329	Packaging	a	bad packing oil is leaked in packing
1330	Delivery	a	Value for money product with fast and on time delivery!
1331	Delivery	a	oil is good, but delivery boy is very bad behavior
1332	Delivery	a	Good quality nd nice delivery
1333	Product	a	good
1334	Delivery	a	very good delivery.. thanks ekart..
1335	Price	a	worth the money,,,,THQ flipkart
1336	Product	a	nice product
1337	Packaging	a	Very strong flavour!!! Can't tolerate!!!
1338	Price	a	Super quality soup in best in price Rs110 only
1339	Packaging	a	lower than expected
1340	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1341	Price	a	genuine product.
1342	Delivery	a	delayed delivery .product is ok
1343	Delivery	a	The product was open and oil was leaking scent was not same . Delivered product was appearing fake copy of Livon. Can't change so lost money on this order.
1344	Packaging	a	packet was not sealed, spot in bottle even the cap of the due is open and loose.. i have doubt u people send a usable product..disippointed
1345	Product	a	Nice product
1346	Packaging	a	Good packing
1347	Price	a	Its one of the best fragrance I have ever got in this price range, a soothing fragrance through out the day..
1348	Product	a	nice
1349	Delivery	a	Good products
1350	Packaging	a	Spray point is not working
1351	Packaging	a	Bottle cap is broken, very difficult to use this
1352	Price	a	Very convenient easy to spray bottle, with no hassles of washing off. It's made of natural ingredients & hence I am happy to use it. whereas the results are concerned, I would be updating post 90 days w.r.t greying hair no longer being there or not..
1353	Product	a	Nice
1354	Delivery	a	good and best delivery
1355	Delivery	a	chudu sarvic
1356	Price	a	Expensive but healthy.
1357	Product	a	Super
1358	Packaging	a	It looks like a old bottle.
1359	Price	a	great product at 139/-
1360	Product	a	nice
1361	Product	a	Good
1362	Product	a	good
1363	Price	a	this is my second time to purchase. it's good one at this price
1364	Packaging	a	packing was not good
1365	Packaging	a	Fake product, so smell at all, do not got for it. Not expected from Amazon.
1366	Product	a	This product is awesome...
1367	Product	a	Awesome thanks
1368	Delivery	a	Good product and on time delivery
1369	Packaging	a	damage product and there in no return policy.... check before buy..disappointed
1370	Packaging	a	These perfume bottles are less then half
1371	Packaging	a	Nice packing keep it up Amazon with great deal
1372	Price	a	Nice thick pasta
1373	Product	a	Nce
1374	Price	a	Value for money
1375	Product	a	amazing
1376	Product	a	good
1377	Price	a	excellent..
1378	Product	a	perfect oil.
1379	Packaging	a	ya all good but spary ML too low only 10 speey you can use
1380	Packaging	a	I got this product broken I want to return this but unfortunately I cant. Don't buy delicate product from Amazon.
1381	Price	a	nice one
1382	Price	a	worst services from amazon prices is also high
1383	Delivery	a	good product fast delivery
1384	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1385	Product	a	Very good
1386	Packaging	a	oil was splitting out from the bottle but the product is really good and I liked Its smell
1387	Delivery	a	fast delivery and good product
1388	Product	a	Use at night
1389	Packaging	a	Half filled
1390	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1391	Price	a	very good deal
1392	Price	a	value for money...must buy....i got this 178rs.
1393	Price	a	The helps us in making whitish hair into grey hair.it takes time to convert .it is very good product.using it for two days my hairs slowly changing .it is a product with no chemicals.totally worth for the price
1394	Price	a	Not bad... value for money
1395	Delivery	a	Product is good selar chitar h
1396	Packaging	a	good product and good packaging delivery product
1397	Price	a	One of the oldest and best at this price range..
1398	Packaging	a	Worth every penny. Packed on 29 May 2019 with 12 months of expiry and I ordered it on 16th of August. So no problem with the quality.
1399	Price	a	Original produced. I got only Rs. 166/- 100ml. #kashimitra
1400	Price	a	Value for money
1401	Price	a	Okk okk
1402	Product	a	Good product awesome service by Flipkart
1403	Delivery	a	Got recently manufactured product and very fast delivery
1404	Packaging	a	This is 100% pure and fresh and packing is awesome
1405	Packaging	a	the product was nicely packed in a box but the seal was broken n the cream was oozing out from the container
1406	Price	a	Name it self says saffol good product and refined oil price
1407	Product	a	Just ok
1408	Packaging	a	Very smooth and soft on the skin, however the quantity is less for a body gel.
1409	Packaging	a	90 ml not come with this..
1410	Delivery	a	good product.. excellent delivery
1411	Packaging	a	I received the big bottle with seal open. Hence it had leaked. Since there was no option for replacement or return. I had to keep it
1412	Product	a	nice product online service best product good hair oil
1413	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
1414	Delivery	a	good product.. excellent delivery
1415	Packaging	a	Item received defective.
1416	Product	a	Good products
1417	Product	a	Not useful
1418	Product	a	The serum work wonders on the hair. I was skeptical at first, then I couldn t believe how soft it turned my hair into. I have very long and naturally straight hair. I am lazy also don t get much time to comb my hair properly, hence get frequent tangles. But after I applied the serum, I could comb easily and my hair was frizz-free and soft. The product is also pocket-friendly and promising.
1419	Packaging	a	The pump is not working. And item cannot be returned. I do not know every time removing cap and using is too messy ...
1420	Delivery	a	It's good
1421	Delivery	a	delayed delivery .product is ok
1422	Packaging	a	good packing
1423	Product	a	thanks
1424	Packaging	a	Its value for money and good product but packing is very worst its the first time like this from amazon other than all is ok
1425	Price	a	Nice price. 115
1426	Price	a	The product was leaking on delivery..easy to carry, lightweight, affordable price, easily detangle hair...very good product.
1427	Packaging	a	Received the product but seal got opened already
1428	Product	a	good qual;ity with best services
1429	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1430	Packaging	a	pakeg is very poor condition oil already leake
1431	Packaging	a	250 ml Free bottle was not included.
1432	Packaging	a	this oil is best for light fell after apply on hair no heavy fell this is nic oil &packing is also good
1433	Packaging	a	excellent combo pack
1434	Delivery	a	The item arrived on time and the delivery guy was nice
1435	Product	a	I am using this product for 3 weeks now and believe me when I say, the results are so visible. Since my white strands started showing up, I used to see my hairs daily to see how much white did they get and it gave me so much headache. but after only 3 weeks use... walla... couldnt imagine this could be so successful buy...
1436	Delivery	a	Nice fragrance for both(product and delivery boy)
1437	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1438	Packaging	a	oil is lecage
1439	Delivery	a	u will happy with this product .. pure and fast delivery..
1440	Delivery	a	delayed delivery .product is ok
1441	Delivery	a	best taste n fastest delivery bcuz of flipkart......thank u flipkart
1442	Price	a	Great deal at Amazon
1443	Price	a	As it claims intense smooth..gives straight n smooth hairs. has very mild smell good for sensitive nose people. Great solution for that all straight hair problems like manging styling ..keeps hair in place which is big problem for straight hairs.
1444	Price	a	good product I am happy in this price
1445	Delivery	a	fragrance are good! delivery 10 on 10
1446	Packaging	a	Product leakage
1447	Product	a	Good
1448	Packaging	a	Small leakage issue was found in a packet but it was in a really good price from market after applying the coupon
1449	Packaging	a	Overall good product but selling near expire date product is not a good idea. Mfg date in march and sold in August with 8 months expiry.
1450	Product	a	good
1451	Delivery	a	delayed delivery .product is ok
1452	Packaging	a	Very smooth and soft on the skin, however the quantity is less for a body gel.
1453	Price	a	Price also to be attractive
1454	Packaging	a	Got leaked bottle
1455	Product	a	Nice flavours but a bit expensive
1456	Price	a	Value for money
1457	Price	a	Awesome product... And 250 rupees for 200 ml,,it's a amazing offer...thank you flipkart...
1458	Price	a	awesome product at a cheaper price
1459	Price	a	good product and reasonable price.
1460	Delivery	a	appears nice early delivery thanks
1461	Product	a	More than I expected
1462	Price	a	Bought it lightening deal. Its worth quality is not bad
1463	Packaging	a	oil is good but Flipkart packing standard not up to mark.
1464	Packaging	a	Good quality product and nyc packaging Keep it up
1465	Product	a	so beautiful smile I am so happy
1466	Delivery	a	good product and fast delivery
1467	Product	a	nice and long lasting. mrp on 149
1468	Product	a	nice
1469	Packaging	a	Best moisturer but the bottle cap broke off at the 2nd use
1470	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1471	Packaging	a	I am really very sorry to say that for the first time I had the worst experience. Because half of the deo are empty. really it's a horrible experience to me. I thought FLIFKART is the best reliable online marketing. But it's really horrible....
1472	Price	a	Best product at a very reasonable price
1473	Price	a	Good Deal
1474	Packaging	a	Nice, fresh scent. A good shower gel. The bottle's front and rear portion had scratches though. Packing was excellent. Timely delivery on Prime.
1475	Delivery	a	best taste n fastest delivery bcuz of flipkart......thank u flipkart
1476	Product	a	not just ordinary oats.. loved it
1477	Product	a	nice
1478	Product	a	Better
1479	Delivery	a	appears nice early delivery thanks
1480	Delivery	a	Just yesterday received the product, checked the product on the next day, hair Dryer isn't working at all...upon that no return policy. Not worth of spndng amount to this offer at all... Delivers the product which can't be used....
1481	Delivery	a	The responsibility of the delivery boy was great. Appreciation...!!! Serum smells heaven but it's intensity is high. Hope it meets the Expectation.
1482	Packaging	a	I got the package leaked Small quantity on the bottom There is no return policy
1483	Price	a	I got it at offer.at less price.i m regular customer.gud for health
1484	Packaging	a	Product parts are missing and damaged product received
1485	Product	a	Doesn't last long.
1486	Delivery	a	good product with very impressive smell. 5 for very fast delivery.
1487	Price	a	Value for money
1488	Price	a	Smell is good
1489	Delivery	a	Good products
1490	Delivery	a	very good product... thanks to Flipkart for a very fast delivery...
1491	Delivery	a	Dont buy..i got only quarter tube around 25 gm approx...it was already used.....waste of money
1492	Price	a	Value for money
1493	Packaging	a	This is fake products
1494	Packaging	a	Fake product
1495	Delivery	a	It's good
1496	Price	a	best buy under the price
1497	Delivery	a	Very nice .I got it right time.
1498	Price	a	Value for money
1499	Price	a	Genuine product. I bought it for 178rs.
1500	Product	a	I got right product so I'm happy
1501	Delivery	a	good product and fast delivery
1502	Packaging	a	When I received the package, the seal of 1 of the bottle was broken and more then half quantity of the bottle was already lost. I would like to replace the bottles.
1503	Delivery	a	amazing product in this range & delivery boy was very cooperative.
1504	Packaging	a	I got blank bottle. Totally blank no oil in it. Bottle not seal pack. It was already break. Very bad experience. Plz don't book this type of non refundable things online.
1505	Delivery	a	product is good but delivery very slow so i request to flipkar fast your delivery.
1506	Product	a	nice
1507	Product	a	Goof
1508	Product	a	excellent
1509	Price	a	Value for money
1510	Product	a	Fabulous fully setisfied
1511	Packaging	a	pakeg is very poor condition oil already leake
1512	Delivery	a	Good delivery at right time
1513	Price	a	it has soothing effect and cooling too. good product and best price cheaper than big bazzar or v-mart
1514	Price	a	It is worth of money
1515	Delivery	a	very good delivery.. thanks ekart..
1516	Packaging	a	Delivery in time. Wrapped in bubble packing with no chance of any leakage. Bought the two at 125 so worth the money spent.
1517	Price	a	Its superb i got just in 99rs in sale good product
1518	Product	a	good
1519	Packaging	a	Not good Product leaked in the box..
1520	Packaging	a	bad packing oil is leaked in packing
1521	Packaging	a	Totally fake product. I received open nozzles and duplicate oil filled in bottle.I requested to Amazon to stop selling this product in favour of your customer.
1522	Price	a	it's a Gd prdct n I use it
1523	Delivery	a	Delivery boy took away extra money, first time worst experience.
1524	Packaging	a	product are nice but received in damage condition.
1525	Delivery	a	good product.. excellent delivery
1526	Product	a	Awesome
1527	Product	a	Good
1528	Packaging	a	Small leakage issue was found in a packet but it was in a really good price from market after applying the coupon
1529	Price	a	Nice price
1530	Product	a	good
1531	Price	a	Awesome
1532	Packaging	a	Perfume was okk.. bt cap is broken
1533	Price	a	awsome
1534	Packaging	a	Got a Damaged and spilled Product.
1535	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
1536	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1537	Product	a	The pair you did is totally wrong and these are not longlasting...
1538	Delivery	a	Good product and on time delivery
1539	Product	a	Goog combination.
1540	Packaging	a	Just to sell the product dont sell please, the product was broke and leaky
1541	Delivery	a	this is the only oil dat our grandmother olwyz use.. so quick delivery, nd got in 170 onlyyy
1542	Packaging	a	Not as expected... oats are broken
1543	Product	a	Not as expected but pretty good.
1544	Price	a	Value for money
1545	Price	a	This is combo pack...price level also nice. I like it. Good product.
1546	Delivery	a	good with quick delivery
1547	Delivery	a	gud product... gud delivery..
1548	Price	a	okay in this price.
1549	Product	a	good
1550	Delivery	a	Product is missing
1551	Product	a	good product
1552	Product	a	I like scent of engage m1 perfume
1553	Price	a	NC value of money
1554	Packaging	a	oil is good but Flipkart packing standard not up to mark.
1555	Product	a	let's see
1556	Price	a	Considering the price point, and everything this is the best body lotion..also very lightweight... It's like my body drinks all the lotion and feels hydrated.
1557	Price	a	Good Product as expected with discounted price.
1558	Product	a	Nice product
1559	Packaging	a	Only the container was of vaseline and inner product was not original. It smells very different, it is very oily liquid whatever inside it and doesn't moisturize body at all.
1560	Packaging	a	Product is lecage
1561	Packaging	a	Good product Nice smell Value of money But flipkart Peking is not good product box is opened
1562	Delivery	a	nice fragnence. speed delivery, thanks flipcart
1563	Price	a	awesome
1564	Delivery	a	appears nice early delivery thanks
1565	Delivery	a	delayed delivery .product is ok
1566	Product	a	Best product for hair
1567	Delivery	a	fast delivery and good product
1568	Packaging	a	Good product but old bottle with scratches
1569	Product	a	Waste no smell it comes
1570	Price	a	value for money product
1571	Packaging	a	i got a leaked bottel
1572	Delivery	a	This product has offer. We can save rs.100, but delivery charges so high. So we can buy in shop
1573	Product	a	Ok ok type
1574	Price	a	Nice fragrance
1575	Packaging	a	knob is not working properly thus spray flow is difficult
1576	Packaging	a	product is really good for dry skin but I got half bottle empty very sad
1577	Packaging	a	Not as expected... oats are broken
1578	Packaging	a	Good, but whenever i brought this a leakage pack surely send always.
1579	Packaging	a	yes i like good product & packing was good
1580	Product	a	Product is good but taste is not good
1581	Packaging	a	Superb Packing like gift box and Superb Quality i loved it ....
1582	Price	a	Oil to worth buying.With a discount.
1583	Price	a	Value for money,
1584	Product	a	its good
1585	Delivery	a	Product is missing
1586	Product	a	okay for 2-3 hours
1587	Product	a	Acha
1588	Packaging	a	Very nice product with nice fragrance from Set Wet. Also, great packaging and a good item to gift someone.
1589	Packaging	a	Dislike combo
1590	Product	a	good
1591	Delivery	a	Product is good selar chitar h
1592	Product	a	having no fragrance
1593	Product	a	good
1594	Delivery	a	amazing product in this range & delivery boy was very cooperative.
1595	Delivery	a	nice fragnence. speed delivery, thanks flipcart
1596	Packaging	a	Pros.. Fragrance is nice, gives a cool feeling, fragrance remains for 3hrs only, Cons... Can cap was missing...product was not sealed....
1597	Price	a	Fast delivery...thank u flipkart.
1598	Product	a	good must try
1599	Product	a	osm
1600	Delivery	a	The product was open and oil was leaking scent was not same . Delivered product was appearing fake copy of Livon. Can't change so lost money on this order.
1601	Delivery	a	good product. but packing and delivery are very bad
1602	Product	a	it's really working
1603	Product	a	vry nice
1604	Product	a	value for
1605	Product	a	wow
1606	Product	a	good
1607	Delivery	a	Very nice .I got it right time.
1608	Packaging	a	The bottle was Broken
1609	Product	a	Using since a month.
1610	Packaging	a	Bottle me adhe se kam body spray he.
1611	Product	a	very good
1612	Delivery	a	amazing product in this range & delivery boy was very cooperative.
1613	Packaging	a	My product seal was broken up inside and it was only half bottle so it's not a good buy.
1614	Packaging	a	excellent combo pack
1615	Delivery	a	This is what I got
1616	Product	a	Good
1617	Price	a	Good flavor. Amazon provides good deal on it.
1618	Delivery	a	Good products
1619	Delivery	a	This product has offer. We can save rs.100, but delivery charges so high. So we can buy in shop
1620	Packaging	a	Product is good but received only two packs instead of three.
1621	Product	a	Good
1622	Delivery	a	Nice fast delivery
1623	Price	a	value for money under 300
1624	Price	a	Good body lotion in this price range...
1625	Product	a	Good product
1626	Price	a	Good value for money.
1627	Delivery	a	fast delivery and good product
1628	Price	a	Good smell and economical.. Got it for 81 in lightening deal.. Happy happy..
1629	Delivery	a	u will happy with this product .. pure and fast delivery..
1630	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1631	Delivery	a	delivery very fast
1632	Product	a	I love this it's working 100% good
1633	Price	a	It's a nice product. Last longer than spray.
1634	Price	a	Excellent product at affordable price
1635	Price	a	Value for money
1636	Price	a	Rate is two high
1637	Price	a	Lovely
1638	Delivery	a	appears nice early delivery thanks
1639	Packaging	a	Great product I received. Much less than wholesale or retail market. Flipkart delivered in 2 days.Product has no issues. Well packed as well as brand new manufactured.
1640	Product	a	super
1641	Delivery	a	good product fast delivery
1642	Product	a	good
1643	Product	a	nic...
1644	Delivery	a	The item arrived on time and the delivery guy was nice
1645	Packaging	a	The product was not in good condition, the box was torn from several places
1646	Price	a	I like it but too expensive
1647	Delivery	a	The product was open and oil was leaking scent was not same . Delivered product was appearing fake copy of Livon. Can't change so lost money on this order.
1648	Delivery	a	Good fragrance and lowest price but delivery time is too late.
1649	Product	a	don't have a words to say about parachute hair oil is name is enough to buy......
1650	Product	a	good
1651	Delivery	a	Delayed delivery. But, delivery man charged extra. Won't recommend.
1652	Product	a	Nice for daily cleaning ur face..
1653	Price	a	Worth for money
1654	Delivery	a	Got recently manufactured product and very fast delivery
1655	Packaging	a	Opened product from below and leaked as can seen both in pic.
1656	Product	a	Good
1657	Price	a	It doesn't stay long time but I got this for 99 on value day sale. So it's great buy.
1658	Delivery	a	My all time Favorite. Thank You Amazon for the Discount and Safe shipping.
1659	Price	a	Value for money
1660	Product	a	ok
1661	Packaging	a	The product was opened in the packing. Jars upper cover is already opened
1662	Packaging	a	Jst a small complaint...plzzz pack the bottle more safely...when i received it...i felt oiliness on its surface......but i luvd it
1663	Price	a	I love the product
1664	Delivery	a	I didn't get it where is my parachute coconut hair oil your wish master cheat me
1665	Delivery	a	it's really good. working well for my hair. good delivery by flipkart
1666	Delivery	a	Got recently manufactured product and very fast delivery
1667	Delivery	a	good and best delivery
1668	Product	a	Awesome
1669	Delivery	a	fragrance are good! delivery 10 on 10
1670	Price	a	super product
1671	Price	a	Great taste.
1672	Packaging	a	Old stock given 10/2018and free one not visible mfd date.very rough condition
1673	Price	a	Got it very cheap
1674	Delivery	a	Bad
1675	Packaging	a	Fragrance is very nice but received faulty product. The container has leak somewhere around its neck. Most of the liquid leaked through it.
1676	Delivery	a	good product best delivery service..... thanks flipkart
1677	Price	a	Best deal
1678	Packaging	a	i got a leaked bottel
1679	Price	a	good product and nice deal thanks
1680	Packaging	a	Old product delivered
1681	Product	a	Good
1682	Delivery	a	Dont buy..i got only quarter tube around 25 gm approx...it was already used.....waste of money
1683	Product	a	nice
1684	Product	a	I like the product. It suits me.
1685	Product	a	IT'S OK
1686	Packaging	a	product is good but packing was not appropriate
1687	Delivery	a	fast delivery and good product
1688	Delivery	a	Fastdilvory
1689	Delivery	a	fragrance are good! delivery 10 on 10
1690	Packaging	a	I got these an empty bottel very Dispointed
1691	Product	a	Reliable Quality Spanish origin
1692	Product	a	I am using this true roots product since a week and I like it so far. The spray format product is easy to use. It must be sprayed over the head followed by a 2 minute massage, which is pretty easy. The product is non-sticky and no need to wash your hairs my hair texture is improving, hence I am going to use it for 2-3 months and see the results.The best part of this I am getting compliments on this my friends are really asking that what m I doing with my hairs as they look good n dark.
1693	Price	a	They are good overall wrt to taste and quality. Price is slightly higher. But it a better option than instant oats.
1694	Packaging	a	Good packing
1695	Price	a	It is amazing, affordable and excellent moisturizer
1696	Product	a	nice
1697	Price	a	Good deal
1698	Product	a	Good
1699	Product	a	fragrance is very bad don't buy this one
1700	Delivery	a	Just yesterday received the product, checked the product on the next day, hair Dryer isn't working at all...upon that no return policy. Not worth of spndng amount to this offer at all... Delivers the product which can't be used....
